aha_id,mstate,mcrnum,year,national_network,vendor_network,hio,tefca_part,tefca_plan
6710535,AR,040010,2025,1,1,1,0,1
6710545,AR,040041,2025,1,0,0,0,0
6710585,AR,040072,2025,1,1,1,1,0
6710617,AR,041309,2023,0,0,1,0,0
6710618,AR,040018,2025,1,1,1,1,0
6710620,AR,041327,2025,0,1,1,1,0
6710625,AR,041305,2025,1,1,1,0,1
6719016,AR,041329,2025,1,1,1,0,1
6719135,AR,041303,2025,1,1,1,0,1
6719166,AR,040154,2025,1,1,1,1,0
6719168,AR,043301,2025,1,1,1,1,0
6719181,AR,041333,2025,0,0,1,0,0
6719182,AR,040164,2025,0,0,1,0,0
6720011,LA,190034,2023,0,0,0,0,0
6720020,LA,190026,2025,1,0,0,1,0
6720027,LA,190005,2025,1,0,1,1,0
6720028,LA,190064,2025,0,1,0,1,0
6720032,LA,190176,2023,0,0,1,1,0
6720050,LA,190019,2025,1,1,1,0,1
6720080,LA,191309,2025,1,0,1,0,0
6720088,LA,190041,2025,1,1,1,0,1
6720116,LA,190312,2025,0,1,0,1,0
6720122,LA,190202,2025,1,1,1,1,0
6720141,LA,191302,2025,1,1,1,1,0
6720158,LA,190190,2023,0,0,0,0,0
6720170,LA,191312,2025,1,1,1,0,1
6720185,LA,190045,2025,0,1,1,0,1
6720192,LA,190267,2023,1,0,1,0,1
6720200,LA,190044,2025,1,1,1,1,0
6720217,LA,190050,2023,0,0,1,0,0
6720225,LA,191301,2022,0,0,1,0,0
6720237,LA,191318,2025,0,0,0,0,0
6720243,LA,191310,2025,0,0,1,0,0
6720244,LA,191325,2023,0,0,1,0,0
6720247,LA,191313,2022,1,0,1,0,0
6720254,LA,190015,2025,1,1,1,0,1
6720270,LA,190114,2024,1,0,1,0,0
6720285,LA,190183,2025,1,1,1,1,0
6720290,LA,190008,2025,1,1,0,1,0
6720300,LA,191321,2025,0,1,0,0,0
6720315,LA,190053,2025,1,1,1,1,0
6720317,LA,190145,2025,1,0,0,1,0
6720319,LA,191322,2025,1,1,1,1,0
6720324,LA,190133,2025,1,0,1,0,0
6720330,LA,190006,2025,1,1,1,1,0
6720340,LA,190002,2025,1,1,1,1,0
6720343,LA,190102,2025,0,1,0,1,0
6720360,LA,190027,2025,1,1,1,0,1
6720380,LA,190164,2023,0,0,0,0,0
6720385,LA,191305,2025,1,0,1,0,1
6720394,LA,190079,2025,1,1,1,1,0
6720396,LA,190025,2022,0,0,1,0,0
6720400,LA,190218,2023,0,1,1,0,0
6720409,LA,190167,2022,1,1,1,0,1
6720410,LA,190099,2025,0,0,1,0,0
6720414,LA,190274,2025,1,1,1,1,0
6720415,LA,190039,2025,0,1,1,1,0
6720418,LA,190146,2023,1,1,1,0,1
6720420,LA,190144,2022,0,0,0,0,0
6720440,LA,190011,2025,1,1,1,1,0
6720460,LA,190125,2025,0,1,0,1,0
6720480,LA,190014,2025,1,1,1,1,0
6720486,LA,190007,2025,0,0,1,0,1
6720495,LA,191303,2024,1,1,1,0,1
6720503,LA,190054,2023,1,0,1,0,0
6720520,LA,193300,2023,1,1,1,0,1
6720631,LA,190036,2025,1,1,1,1,0
6720670,LA,190046,2025,0,0,1,0,0
6720688,LA,190308,2025,1,1,1,1,0
6720696,LA,190313,2023,1,1,1,0,1
6720708,LA,190017,2025,0,1,1,0,0
6720709,LA,191315,2025,1,0,1,0,1
6720761,LA,191306,2023,0,1,1,0,1
6720762,LA,191324,2025,1,1,1,1,0
6720767,LA,190151,2023,0,0,1,0,0
6720776,LA,190098,2025,1,1,1,1,0
6720860,LA,190204,2025,1,1,1,1,0
6720876,LA,190040,2025,1,1,1,1,0
6720877,LA,190111,2022,0,0,1,0,1
6720879,LA,190013,2022,0,0,1,0,0
6720880,LA,190004,2025,0,1,0,0,1
6720888,LA,190090,2023,0,0,0,1,0
6720893,LA,190020,2025,1,1,1,1,0
